Tempo	Acel X	Acel Y	Acel Z
2024-02-18 04:05:48.731123	-2.7590625	2.988984375	8.938212891
2024-02-18 04:05:48.735754	-2.720742188	3.123105469	8.957373047
2024-02-18 04:05:48.742950	-2.739902344	2.998564453	8.861572266
2024-02-18 04:05:48.747598	-2.730322266	3.123105469	8.823251953
2024-02-18 04:05:48.752079	-2.7590625	3.132685547	8.842412109
2024-02-18 04:05:48.756582	-2.730322266	2.998564453	8.947792969
2024-02-18 04:05:48.761258	-2.730322266	3.132685547	8.823251953
2024-02-18 04:05:48.765857	-2.730322266	3.132685547	8.823251953
2024-02-18 04:05:48.770402	-2.739902344	3.113525391	8.832832031
2024-02-18 04:05:48.778369	-2.931503906	3.008144531	8.861572266
2024-02-18 04:05:48.782998	-2.749482422	2.988984375	8.832832031
2024-02-18 04:05:48.787530	-2.7590625	2.988984375	8.871152344
2024-02-18 04:05:48.793254	-2.835703125	3.027304688	8.871152344
2024-02-18 04:05:48.797846	-2.749482422	3.094365234	8.880732422
2024-02-18 04:05:48.802596	-2.941083984	3.132685547	8.861572266
2024-02-18 04:05:48.807409	-2.739902344	2.988984375	8.851992188
2024-02-18 04:05:48.812005	-2.701582031	3.094365234	8.823251953
2024-02-18 04:05:48.816649	-2.749482422	3.008144531	8.832832031
2024-02-18 04:05:48.821413	-2.720742188	3.132685547	8.957373047
2024-02-18 04:05:48.825929	-2.749482422	2.998564453	8.823251953
2024-02-18 04:05:48.830575	-2.720742188	3.065625	8.813671875
2024-02-18 04:05:48.835165	-2.749482422	3.103945313	8.823251953
2024-02-18 04:05:48.839790	-2.730322266	2.998564453	8.957373047
2024-02-18 04:05:48.844493	-2.701582031	3.132685547	8.957373047
2024-02-18 04:05:48.849025	-2.720742188	2.988984375	8.823251953
2024-02-18 04:05:48.853682	-2.730322266	3.008144531	8.871152344
2024-02-18 04:05:48.858343	-2.749482422	3.123105469	8.823251953
2024-02-18 04:05:48.862920	-2.711162109	3.123105469	8.947792969
2024-02-18 04:05:48.867533	-2.711162109	3.046464844	8.947792969
2024-02-18 04:05:48.872432	-2.739902344	3.036884766	8.842412109
2024-02-18 04:05:48.877123	-2.950664063	2.998564453	8.957373047
2024-02-18 04:05:48.881722	-2.749482422	3.008144531	8.871152344
2024-02-18 04:05:48.886358	-2.720742188	3.084785156	8.880732422
2024-02-18 04:05:48.890928	-2.701582031	3.132685547	8.957373047
2024-02-18 04:05:48.895504	-2.730322266	3.132685547	8.861572266
2024-02-18 04:05:48.900185	-2.739902344	2.998564453	8.832832031
2024-02-18 04:05:48.904757	-2.739902344	3.113525391	8.823251953
2024-02-18 04:05:48.909287	-2.7590625	3.132685547	8.947792969
2024-02-18 04:05:48.914117	-2.720742188	2.988984375	8.947792969
2024-02-18 04:05:48.918618	-2.941083984	3.017724609	8.947792969
2024-02-18 04:05:48.923223	-2.749482422	3.132685547	8.957373047
2024-02-18 04:05:48.927910	-2.921923828	3.132685547	8.813671875
2024-02-18 04:05:48.932468	-2.739902344	3.132685547	8.813671875
2024-02-18 04:05:48.937033	-2.749482422	3.027304688	8.813671875
2024-02-18 04:05:48.941729	-2.749482422	3.132685547	8.813671875
2024-02-18 04:05:48.946247	-2.701582031	3.132685547	8.938212891
2024-02-18 04:05:48.950835	-2.711162109	3.008144531	8.813671875
2024-02-18 04:05:48.955471	-2.720742188	2.988984375	8.938212891
2024-02-18 04:05:48.960013	-2.921923828	3.017724609	8.813671875
2024-02-18 04:05:48.964640	-2.7590625	3.132685547	8.851992188
2024-02-18 04:05:48.969327	-2.7590625	2.988984375	8.842412109
2024-02-18 04:05:48.973925	-2.749482422	2.988984375	8.832832031
2024-02-18 04:05:48.978441	-2.7590625	3.017724609	8.861572266
2024-02-18 04:05:48.983257	-2.692001953	3.075205078	8.832832031
2024-02-18 04:05:48.987766	-2.739902344	2.988984375	8.813671875
2024-02-18 04:05:48.992288	-2.720742188	3.132685547	8.813671875
2024-02-18 04:05:48.997284	-2.701582031	3.132685547	8.832832031
2024-02-18 04:05:49.6383	-2.701582031	3.008144531	8.813671875
2024-02-18 04:05:49.11434	-2.720742188	2.988984375	8.823251953
2024-02-18 04:05:49.16774	-2.739902344	2.988984375	8.823251953
2024-02-18 04:05:49.21336	-2.720742188	2.988984375	8.813671875
2024-02-18 04:05:49.25915	-2.7590625	3.017724609	8.957373047
2024-02-18 04:05:49.30456	-2.711162109	2.998564453	8.851992188
2024-02-18 04:05:49.34915	-2.701582031	3.075205078	8.861572266
2024-02-18 04:05:49.39360	-2.730322266	3.123105469	8.823251953
2024-02-18 04:05:49.44080	-2.749482422	3.123105469	8.851992188
2024-02-18 04:05:49.48675	-2.730322266	3.123105469	8.832832031
2024-02-18 04:05:49.53544	-2.711162109	2.998564453	8.919052734
2024-02-18 04:05:49.58083	-2.739902344	2.988984375	9.04359375
2024-02-18 04:05:49.62763	-2.739902344	2.998564453	8.938212891
2024-02-18 04:05:49.67413	-2.730322266	3.008144531	8.861572266
2024-02-18 04:05:49.71991	-2.7590625	2.988984375	8.813671875
2024-02-18 04:05:49.76618	-2.730322266	3.017724609	8.957373047
2024-02-18 04:05:49.81655	-2.749482422	2.988984375	8.957373047
2024-02-18 04:05:49.86246	-2.730322266	3.132685547	8.938212891
2024-02-18 04:05:49.90915	-2.692001953	3.008144531	8.813671875
2024-02-18 04:05:49.95434	-2.950664063	3.008144531	8.832832031
2024-02-18 04:05:49.100006	-2.921923828	3.113525391	8.832832031
2024-02-18 04:05:49.104703	-2.749482422	3.123105469	8.813671875
2024-02-18 04:05:49.109247	-2.711162109	2.988984375	8.947792969
2024-02-18 04:05:49.113813	-2.711162109	2.902763672	8.832832031
2024-02-18 04:05:49.118435	-2.701582031	3.027304688	8.957373047
2024-02-18 04:05:49.123020	-2.7590625	3.132685547	8.813671875
2024-02-18 04:05:49.127635	-2.730322266	2.988984375	8.813671875
2024-02-18 04:05:49.132822	-2.921923828	3.132685547	8.957373047
2024-02-18 04:05:49.137738	-2.701582031	3.132685547	8.947792969
2024-02-18 04:05:49.142294	-2.739902344	2.998564453	8.813671875
2024-02-18 04:05:49.146939	-2.739902344	3.017724609	8.813671875
2024-02-18 04:05:49.151487	-2.730322266	3.132685547	8.957373047
2024-02-18 04:05:49.156130	-2.720742188	3.132685547	8.851992188
2024-02-18 04:05:49.160806	-2.720742188	3.132685547	8.851992188
2024-02-18 04:05:49.165279	-2.739902344	2.998564453	8.861572266
2024-02-18 04:05:49.169879	-2.701582031	3.123105469	8.842412109
2024-02-18 04:05:49.177149	-2.739902344	3.008144531	8.813671875
2024-02-18 04:05:49.181737	-2.720742188	3.113525391	8.813671875
2024-02-18 04:05:49.186246	-2.739902344	3.017724609	8.957373047
2024-02-18 04:05:49.190823	-2.730322266	2.998564453	8.947792969
2024-02-18 04:05:49.195531	-2.730322266	3.008144531	8.832832031
2024-02-18 04:05:49.200081	-2.730322266	2.988984375	8.832832031
2024-02-18 04:05:49.204627	-2.720742188	2.998564453	8.957373047
2024-02-18 04:05:49.209244	-2.730322266	2.998564453	8.813671875
2024-02-18 04:05:49.213855	-2.711162109	3.075205078	8.928632813
2024-02-18 04:05:49.221121	-2.720742188	2.998564453	8.957373047
2024-02-18 04:05:49.225656	-2.749482422	3.103945313	8.813671875
2024-02-18 04:05:49.230269	-2.921923828	3.008144531	8.832832031
2024-02-18 04:05:49.237514	-2.739902344	3.132685547	8.880732422
2024-02-18 04:05:49.242096	-2.730322266	2.988984375	8.957373047
2024-02-18 04:05:49.248733	-2.730322266	2.998564453	8.851992188
2024-02-18 04:05:49.254344	-2.921923828	2.998564453	8.813671875
2024-02-18 04:05:49.259057	-2.711162109	2.988984375	8.842412109
2024-02-18 04:05:49.263970	-2.730322266	3.008144531	8.842412109
2024-02-18 04:05:49.268641	-2.720742188	3.132685547	8.813671875
2024-02-18 04:05:49.273309	-2.730322266	2.998564453	8.957373047
2024-02-18 04:05:49.278264	-2.692001953	3.103945313	8.832832031
2024-02-18 04:05:49.282839	-2.739902344	2.998564453	8.957373047
2024-02-18 04:05:49.287399	-2.7590625	3.027304688	8.947792969
2024-02-18 04:05:49.292027	-2.720742188	3.036884766	8.813671875
2024-02-18 04:05:49.296566	-2.720742188	3.094365234	8.832832031
2024-02-18 04:05:49.301413	-2.739902344	3.103945313	8.957373047
2024-02-18 04:05:49.306058	-2.835703125	3.103945313	8.832832031
2024-02-18 04:05:49.310673	-2.835703125	3.008144531	8.851992188
2024-02-18 04:05:49.315426	-2.749482422	3.113525391	8.861572266
2024-02-18 04:05:49.320111	-2.739902344	2.988984375	8.842412109
2024-02-18 04:05:49.324663	-2.720742188	3.094365234	9.04359375
2024-02-18 04:05:49.329300	-2.730322266	3.075205078	8.832832031
2024-02-18 04:05:49.333908	-2.749482422	3.008144531	8.957373047
2024-02-18 04:05:49.338419	-2.921923828	3.113525391	8.813671875
2024-02-18 04:05:49.343168	-2.988984375	3.046464844	8.823251953
2024-02-18 04:05:49.347710	-2.730322266	2.998564453	8.832832031
2024-02-18 04:05:49.352300	-2.749482422	3.008144531	8.842412109
2024-02-18 04:05:49.356983	-2.739902344	3.132685547	8.832832031
2024-02-18 04:05:49.361588	-2.692001953	2.998564453	8.871152344
2024-02-18 04:05:49.366169	-2.749482422	3.084785156	8.957373047
2024-02-18 04:05:49.370856	-2.931503906	3.132685547	8.928632813
2024-02-18 04:05:49.375478	-2.730322266	3.132685547	8.842412109
2024-02-18 04:05:49.380167	-2.7590625	3.113525391	8.823251953
2024-02-18 04:05:49.384852	-2.921923828	3.017724609	8.832832031
2024-02-18 04:05:49.389361	-2.701582031	2.988984375	8.947792969
2024-02-18 04:05:49.393965	-2.7590625	3.132685547	8.823251953
2024-02-18 04:05:49.398641	-2.720742188	3.094365234	8.823251953
2024-02-18 04:05:49.403257	-2.730322266	3.008144531	8.832832031
2024-02-18 04:05:49.407834	-2.921923828	3.084785156	8.813671875
2024-02-18 04:05:49.412548	-2.692001953	3.103945313	8.957373047
2024-02-18 04:05:49.417090	-2.711162109	3.132685547	9.072333984
2024-02-18 04:05:49.421709	-2.950664063	2.988984375	8.813671875
2024-02-18 04:05:49.426400	-2.739902344	2.988984375	8.813671875
2024-02-18 04:05:49.430993	-2.730322266	3.017724609	8.851992188
2024-02-18 04:05:49.435604	-2.739902344	3.132685547	8.823251953
2024-02-18 04:05:49.440304	-2.921923828	3.103945313	8.842412109
2024-02-18 04:05:49.444881	-2.7590625	3.008144531	8.832832031
2024-02-18 04:05:49.449714	-2.720742188	3.008144531	8.842412109
2024-02-18 04:05:49.454427	-2.739902344	3.123105469	8.842412109
2024-02-18 04:05:49.459028	-2.739902344	2.998564453	8.832832031
2024-02-18 04:05:49.463730	-2.749482422	2.998564453	8.832832031
2024-02-18 04:05:49.473108	-2.730322266	2.998564453	8.851992188
2024-02-18 04:05:49.478079	-2.739902344	2.988984375	8.832832031
2024-02-18 04:05:49.483282	-2.7590625	2.988984375	8.947792969
2024-02-18 04:05:49.487758	-2.739902344	3.103945313	8.842412109
2024-02-18 04:05:49.492247	-2.739902344	3.008144531	8.861572266
2024-02-18 04:05:49.497238	-2.711162109	2.988984375	8.851992188
2024-02-18 04:05:49.501980	-2.730322266	3.008144531	8.871152344
2024-02-18 04:05:49.506477	-2.739902344	2.988984375	8.947792969
2024-02-18 04:05:49.511184	-2.7590625	2.988984375	8.851992188
2024-02-18 04:05:49.515814	-2.730322266	2.998564453	8.957373047
2024-02-18 04:05:49.520378	-2.711162109	3.017724609	8.813671875
2024-02-18 04:05:49.525019	-2.921923828	3.084785156	8.957373047
2024-02-18 04:05:49.529799	-2.749482422	3.132685547	8.842412109
2024-02-18 04:05:49.534455	-2.950664063	2.998564453	8.851992188
2024-02-18 04:05:49.539110	-2.749482422	3.027304688	8.832832031
2024-02-18 04:05:49.543590	-2.739902344	3.132685547	8.851992188
2024-02-18 04:05:49.548122	-2.720742188	2.998564453	8.871152344
2024-02-18 04:05:49.552748	-2.739902344	2.998564453	8.832832031
2024-02-18 04:05:49.557314	-2.835703125	2.998564453	8.871152344
2024-02-18 04:05:49.561936	-2.730322266	3.084785156	8.813671875
2024-02-18 04:05:49.566605	-2.711162109	3.132685547	8.871152344
2024-02-18 04:05:49.571145	-2.701582031	2.988984375	8.871152344
2024-02-18 04:05:49.575724	-2.720742188	3.008144531	8.842412109
2024-02-18 04:05:49.580404	-2.739902344	2.988984375	8.947792969
2024-02-18 04:05:49.584985	-2.739902344	3.027304688	8.823251953
2024-02-18 04:05:49.589664	-2.720742188	3.132685547	8.832832031
2024-02-18 04:05:49.594339	-2.720742188	3.123105469	8.813671875
2024-02-18 04:05:49.598887	-2.739902344	3.103945313	8.842412109
2024-02-18 04:05:49.603600	-2.739902344	2.988984375	8.842412109
2024-02-18 04:05:49.608274	-2.720742188	3.008144531	8.813671875
2024-02-18 04:05:49.612872	-2.749482422	3.103945313	8.832832031
2024-02-18 04:05:49.617412	-2.730322266	3.132685547	8.947792969
2024-02-18 04:05:49.622093	-2.720742188	2.988984375	8.880732422
2024-02-18 04:05:49.626707	-2.730322266	3.008144531	8.832832031
2024-02-18 04:05:49.631270	-2.711162109	2.998564453	8.851992188
2024-02-18 04:05:49.635941	-2.739902344	3.123105469	8.813671875
2024-02-18 04:05:49.640575	-2.720742188	3.008144531	8.947792969
2024-02-18 04:05:49.645148	-2.692001953	3.113525391	8.823251953
2024-02-18 04:05:49.649807	-2.931503906	2.998564453	8.842412109
2024-02-18 04:05:49.654436	-2.749482422	3.094365234	8.832832031
2024-02-18 04:05:49.659018	-2.739902344	3.103945313	8.813671875
2024-02-18 04:05:49.663696	-2.739902344	3.103945313	8.823251953
2024-02-18 04:05:49.668259	-2.720742188	3.017724609	8.813671875
2024-02-18 04:05:49.672890	-2.720742188	3.123105469	8.832832031
2024-02-18 04:05:49.687007	-2.941083984	2.988984375	8.832832031
2024-02-18 04:05:49.691625	-2.921923828	2.998564453	8.823251953
2024-02-18 04:05:49.696289	-2.739902344	3.103945313	8.842412109
2024-02-18 04:05:49.703749	-2.739902344	3.132685547	8.851992188
2024-02-18 04:05:49.708301	-2.720742188	2.988984375	8.823251953
2024-02-18 04:05:49.713386	-2.701582031	2.988984375	8.919052734
2024-02-18 04:05:49.717996	-2.931503906	3.027304688	8.861572266
2024-02-18 04:05:49.722629	-2.701582031	3.036884766	8.842412109
2024-02-18 04:05:49.727282	-2.749482422	3.046464844	8.813671875
2024-02-18 04:05:49.733923	-2.711162109	2.988984375	8.832832031
2024-02-18 04:05:49.738508	-2.931503906	2.988984375	8.851992188
2024-02-18 04:05:49.743106	-2.720742188	3.123105469	8.832832031
2024-02-18 04:05:49.747739	-2.7590625	3.113525391	8.851992188
2024-02-18 04:05:49.752230	-2.739902344	2.998564453	8.813671875
2024-02-18 04:05:49.756844	-2.739902344	3.132685547	8.823251953
2024-02-18 04:05:49.761488	-2.739902344	3.027304688	8.957373047
2024-02-18 04:05:49.765996	-2.730322266	3.132685547	8.823251953
2024-02-18 04:05:49.771045	-2.720742188	3.017724609	8.813671875
2024-02-18 04:05:49.778260	-2.701582031	3.027304688	8.842412109
2024-02-18 04:05:49.782985	-2.749482422	2.988984375	8.832832031
2024-02-18 04:05:49.788022	-2.749482422	3.017724609	8.851992188
2024-02-18 04:05:49.793090	-2.701582031	2.998564453	8.861572266
2024-02-18 04:05:49.797759	-2.720742188	3.132685547	8.861572266
2024-02-18 04:05:49.802310	-2.7590625	2.998564453	8.842412109
2024-02-18 04:05:49.807001	-2.720742188	3.008144531	8.842412109
2024-02-18 04:05:49.811637	-2.749482422	3.132685547	8.823251953
2024-02-18 04:05:49.816132	-2.7590625	3.132685547	8.832832031
2024-02-18 04:05:49.820829	-2.7590625	2.988984375	8.938212891
2024-02-18 04:05:49.825403	-2.692001953	3.027304688	8.842412109
2024-02-18 04:05:49.829977	-2.720742188	3.123105469	8.851992188
2024-02-18 04:05:49.834718	-2.7590625	3.008144531	8.832832031
2024-02-18 04:05:49.839267	-2.739902344	2.998564453	8.842412109
2024-02-18 04:05:49.843785	-2.730322266	3.027304688	8.861572266
2024-02-18 04:05:49.848454	-2.7590625	3.017724609	8.947792969
2024-02-18 04:05:49.853058	-2.739902344	2.893183594	8.938212891
2024-02-18 04:05:49.857610	-2.730322266	2.998564453	8.947792969
2024-02-18 04:05:49.862324	-2.711162109	3.094365234	8.832832031
2024-02-18 04:05:49.866816	-2.720742188	3.132685547	8.813671875
2024-02-18 04:05:49.871413	-2.749482422	3.084785156	8.842412109
2024-02-18 04:05:49.876140	-2.711162109	3.036884766	8.823251953
2024-02-18 04:05:49.880741	-2.701582031	3.113525391	8.957373047
2024-02-18 04:05:49.885596	-2.692001953	3.123105469	8.813671875
2024-02-18 04:05:49.890290	-2.749482422	3.132685547	8.861572266
2024-02-18 04:05:49.894860	-2.720742188	3.132685547	8.813671875
2024-02-18 04:05:49.899601	-2.730322266	3.132685547	8.861572266
2024-02-18 04:05:49.904109	-2.7590625	3.132685547	8.957373047
2024-02-18 04:05:49.908643	-2.692001953	3.027304688	8.813671875
2024-02-18 04:05:49.913323	-2.720742188	3.103945313	8.842412109
2024-02-18 04:05:49.917919	-2.711162109	3.123105469	8.957373047
2024-02-18 04:05:49.922525	-2.739902344	3.027304688	8.842412109
2024-02-18 04:05:49.927296	-2.730322266	3.123105469	8.842412109
2024-02-18 04:05:49.931825	-2.7590625	3.123105469	8.832832031
2024-02-18 04:05:49.936354	-2.739902344	3.103945313	9.04359375
2024-02-18 04:05:49.941111	-2.749482422	3.103945313	8.947792969
2024-02-18 04:05:49.945608	-2.730322266	3.132685547	8.813671875
2024-02-18 04:05:49.950177	-2.7590625	2.998564453	8.842412109
2024-02-18 04:05:49.954852	-2.730322266	2.988984375	8.947792969
2024-02-18 04:05:49.959541	-2.749482422	3.008144531	8.851992188
2024-02-18 04:05:49.964128	-2.739902344	2.988984375	8.957373047
2024-02-18 04:05:49.973264	-2.749482422	3.094365234	8.832832031
2024-02-18 04:05:49.978392	-2.739902344	2.988984375	8.871152344
2024-02-18 04:05:49.983718	-2.730322266	3.017724609	8.832832031
2024-02-18 04:05:49.988913	-2.720742188	3.132685547	8.957373047
2024-02-18 04:05:49.993567	-2.7590625	3.132685547	8.832832031
2024-02-18 04:05:49.998078	-2.730322266	3.017724609	8.813671875
2024-02-18 04:05:50.2600	-2.701582031	2.988984375	8.861572266
2024-02-18 04:05:50.7074	-2.739902344	2.998564453	8.947792969
2024-02-18 04:05:50.11654	-2.749482422	3.017724609	8.832832031
2024-02-18 04:05:50.16274	-2.835703125	3.123105469	8.832832031
2024-02-18 04:05:50.20916	-2.739902344	3.008144531	8.861572266
2024-02-18 04:05:50.25490	-2.730322266	2.988984375	8.832832031
2024-02-18 04:05:50.30142	-2.730322266	2.998564453	8.957373047
2024-02-18 04:05:50.34710	-2.749482422	3.084785156	8.871152344
2024-02-18 04:05:50.39213	-2.739902344	3.017724609	8.947792969
2024-02-18 04:05:50.43994	-2.739902344	3.008144531	8.832832031
2024-02-18 04:05:50.48525	-2.711162109	3.094365234	8.957373047
2024-02-18 04:05:50.53148	-2.921923828	3.123105469	8.938212891
2024-02-18 04:05:50.57824	-2.749482422	3.132685547	8.938212891
2024-02-18 04:05:50.62443	-2.7590625	3.132685547	8.823251953
2024-02-18 04:05:50.66998	-2.749482422	3.113525391	8.842412109
2024-02-18 04:05:50.71734	-2.720742188	3.027304688	8.851992188
2024-02-18 04:05:50.76207	-2.730322266	3.123105469	8.957373047
2024-02-18 04:05:50.80785	-2.720742188	3.036884766	8.957373047
2024-02-18 04:05:50.85821	-2.701582031	3.123105469	8.851992188
2024-02-18 04:05:50.90987	-2.950664063	3.008144531	8.813671875
2024-02-18 04:05:50.95624	-2.730322266	3.132685547	8.832832031
2024-02-18 04:05:50.100160	-2.711162109	2.988984375	8.832832031
2024-02-18 04:05:50.104783	-2.921923828	3.132685547	8.938212891
2024-02-18 04:05:50.109609	-2.711162109	3.075205078	8.871152344
2024-02-18 04:05:50.114082	-2.711162109	3.132685547	8.861572266
2024-02-18 04:05:50.118545	-2.730322266	3.094365234	8.813671875
2024-02-18 04:05:50.123534	-2.730322266	3.027304688	8.832832031
2024-02-18 04:05:50.128130	-2.720742188	3.132685547	8.861572266
2024-02-18 04:05:50.132826	-2.749482422	3.017724609	8.832832031
2024-02-18 04:05:50.137290	-2.720742188	2.998564453	8.832832031
2024-02-18 04:05:50.141877	-2.7590625	3.123105469	8.842412109
2024-02-18 04:05:50.146613	-2.730322266	2.998564453	8.947792969
2024-02-18 04:05:50.151125	-2.701582031	3.103945313	8.842412109
2024-02-18 04:05:50.155701	-2.701582031	2.902763672	8.842412109
2024-02-18 04:05:50.160401	-2.749482422	3.132685547	8.832832031
2024-02-18 04:05:50.164919	-2.749482422	3.027304688	8.938212891
2024-02-18 04:05:50.169520	-2.720742188	2.998564453	8.861572266
2024-02-18 04:05:50.174202	-2.701582031	3.008144531	8.861572266
2024-02-18 04:05:50.178720	-2.720742188	3.027304688	8.957373047
2024-02-18 04:05:50.183462	-2.835703125	3.017724609	8.851992188
2024-02-18 04:05:50.188000	-2.749482422	3.017724609	8.871152344
2024-02-18 04:05:50.195160	-2.730322266	3.008144531	8.813671875
2024-02-18 04:05:50.199776	-2.739902344	2.998564453	8.823251953
2024-02-18 04:05:50.207542	-2.739902344	2.998564453	8.832832031
2024-02-18 04:05:50.216287	-2.739902344	3.113525391	8.813671875
2024-02-18 04:05:50.221318	-2.730322266	3.094365234	8.813671875
2024-02-18 04:05:50.226367	-2.739902344	3.132685547	8.823251953
2024-02-18 04:05:50.231611	-2.730322266	3.084785156	8.813671875
2024-02-18 04:05:50.237379	-2.921923828	2.998564453	8.947792969
2024-02-18 04:05:50.242218	-2.749482422	3.113525391	8.832832031
2024-02-18 04:05:50.248756	-2.739902344	3.017724609	8.823251953
2024-02-18 04:05:50.253654	-2.921923828	3.017724609	8.823251953
2024-02-18 04:05:50.258497	-2.730322266	3.046464844	8.823251953
2024-02-18 04:05:50.263520	-2.701582031	2.998564453	8.947792969
2024-02-18 04:05:50.268511	-2.711162109	2.998564453	8.861572266
2024-02-18 04:05:50.273331	-2.749482422	2.998564453	8.851992188
2024-02-18 04:05:50.278174	-2.749482422	3.132685547	8.861572266
2024-02-18 04:05:50.283009	-2.739902344	3.103945313	8.813671875
2024-02-18 04:05:50.287861	-2.739902344	3.113525391	8.957373047
2024-02-18 04:05:50.292865	-2.730322266	2.998564453	8.851992188
2024-02-18 04:05:50.297757	-2.835703125	3.113525391	8.832832031
2024-02-18 04:05:50.302592	-2.941083984	3.123105469	8.823251953
2024-02-18 04:05:50.307657	-2.739902344	3.132685547	8.871152344
2024-02-18 04:05:50.312335	-2.730322266	3.008144531	8.823251953
2024-02-18 04:05:50.316132	-2.711162109	3.132685547	8.823251953
2024-02-18 04:05:50.319904	-2.720742188	2.988984375	8.832832031
2024-02-18 04:05:50.323672	-2.739902344	2.988984375	8.832832031
2024-02-18 04:05:50.327348	-2.7590625	3.017724609	8.823251953
2024-02-18 04:05:50.331138	-2.7590625	3.103945313	8.928632813
2024-02-18 04:05:50.334910	-2.739902344	2.988984375	8.947792969
2024-02-18 04:05:50.338718	-2.921923828	3.046464844	8.813671875
2024-02-18 04:05:50.352970	-2.739902344	2.988984375	8.823251953
2024-02-18 04:05:50.356748	-2.739902344	3.113525391	8.813671875
2024-02-18 04:05:50.360547	-2.739902344	3.075205078	8.823251953
2024-02-18 04:05:50.364059	-2.730322266	3.123105469	8.823251953
2024-02-18 04:05:50.367651	-2.720742188	3.017724609	8.947792969
2024-02-18 04:05:50.371267	-2.921923828	3.132685547	8.813671875
2024-02-18 04:05:50.375253	-2.711162109	3.017724609	8.851992188
2024-02-18 04:05:50.379062	-2.692001953	3.103945313	8.871152344
2024-02-18 04:05:50.382977	-2.7590625	3.046464844	8.823251953
2024-02-18 04:05:50.386817	-2.720742188	3.036884766	8.823251953
2024-02-18 04:05:50.390751	-2.701582031	2.998564453	8.851992188
2024-02-18 04:05:50.394633	-2.749482422	2.988984375	8.842412109
2024-02-18 04:05:50.398363	-2.749482422	3.113525391	8.823251953
2024-02-18 04:05:50.401991	-2.701582031	3.036884766	8.871152344
2024-02-18 04:05:50.405877	-2.931503906	3.084785156	8.823251953
2024-02-18 04:05:50.409768	-2.730322266	3.094365234	8.947792969
2024-02-18 04:05:50.413615	-2.749482422	2.988984375	8.842412109
2024-02-18 04:05:50.417452	-2.720742188	2.998564453	8.823251953
2024-02-18 04:05:50.421537	-2.730322266	2.998564453	8.832832031
2024-02-18 04:05:50.425406	-2.950664063	2.998564453	8.947792969
2024-02-18 04:05:50.428860	-2.730322266	3.008144531	8.832832031
2024-02-18 04:05:50.432356	-2.711162109	2.988984375	8.823251953
2024-02-18 04:05:50.435756	-2.720742188	2.998564453	8.851992188
2024-02-18 04:05:50.439139	-2.711162109	3.008144531	8.823251953
2024-02-18 04:05:50.442600	-2.711162109	3.008144531	8.871152344
2024-02-18 04:05:50.446097	-2.720742188	2.998564453	8.947792969
2024-02-18 04:05:50.449527	-2.711162109	2.998564453	8.861572266
2024-02-18 04:05:50.452924	-2.701582031	3.132685547	8.957373047
2024-02-18 04:05:50.456391	-2.711162109	2.988984375	8.861572266
2024-02-18 04:05:50.459791	-2.7590625	3.008144531	8.813671875
2024-02-18 04:05:50.463215	-2.711162109	3.132685547	8.851992188
2024-02-18 04:05:50.466727	-2.739902344	3.036884766	8.823251953
2024-02-18 04:05:50.470132	-2.711162109	2.988984375	8.851992188
2024-02-18 04:05:50.480977	-2.730322266	3.103945313	8.957373047
2024-02-18 04:05:50.484357	-2.711162109	3.103945313	8.823251953
2024-02-18 04:05:50.487727	-2.730322266	3.094365234	8.947792969
2024-02-18 04:05:50.491271	-2.720742188	3.027304688	8.851992188
2024-02-18 04:05:50.494687	-2.7590625	3.008144531	8.842412109
2024-02-18 04:05:50.498077	-2.701582031	3.017724609	8.813671875
2024-02-18 04:05:50.501547	-2.730322266	3.132685547	8.813671875
2024-02-18 04:05:50.505478	-2.692001953	3.008144531	8.842412109
2024-02-18 04:05:50.509028	-2.720742188	3.008144531	8.823251953
2024-02-18 04:05:50.512498	-2.7590625	3.123105469	8.813671875
2024-02-18 04:05:50.515851	-2.749482422	3.094365234	8.823251953
2024-02-18 04:05:50.519355	-2.692001953	2.998564453	8.842412109
2024-02-18 04:05:50.522959	-2.749482422	2.998564453	8.832832031
2024-02-18 04:05:50.526440	-2.711162109	3.123105469	8.823251953
2024-02-18 04:05:50.529809	-2.826123047	2.998564453	8.842412109
2024-02-18 04:05:50.533176	-2.739902344	3.008144531	8.832832031
2024-02-18 04:05:50.536521	-2.720742188	3.132685547	9.04359375
2024-02-18 04:05:50.540117	-2.739902344	3.132685547	8.823251953
2024-02-18 04:05:50.543532	-2.730322266	3.008144531	8.928632813
2024-02-18 04:05:50.546969	-2.921923828	3.017724609	8.957373047
2024-02-18 04:05:50.550462	-2.711162109	3.123105469	8.861572266
2024-02-18 04:05:50.553866	-2.739902344	3.132685547	8.813671875
2024-02-18 04:05:50.557370	-2.730322266	2.988984375	8.823251953
2024-02-18 04:05:50.560887	-2.730322266	2.988984375	8.957373047
2024-02-18 04:05:50.564292	-2.941083984	3.132685547	8.832832031
2024-02-18 04:05:50.567763	-2.931503906	3.027304688	8.957373047
2024-02-18 04:05:50.571277	-2.711162109	2.998564453	8.813671875
2024-02-18 04:05:50.574637	-2.711162109	3.027304688	8.842412109
2024-02-18 04:05:50.578070	-2.720742188	3.017724609	8.871152344
2024-02-18 04:05:50.581443	-2.749482422	3.132685547	8.851992188
2024-02-18 04:05:50.584954	-2.692001953	3.017724609	8.813671875
2024-02-18 04:05:50.588455	-2.701582031	3.103945313	8.947792969
